heure,Interval,kWh,sec,Wh,cumul(ms),dates,days
7:43:15,35099,0.1,35.099,102.56702470155845,41342724751,2024-12-12 07:43:15.412952,12/12/24
7:43:50,35322,0.1,35.322,101.91948360794972,41342760073,2024-12-12 07:43:50.734952,12/12/24
7:44:25,34572,0.1,34.572,104.13051023950017,41342794645,2024-12-12 07:44:25.306952,12/12/24
7:45:0,35018,0.1,35.018,102.80427208864013,41342829663,2024-12-12 07:45:00.324952,12/12/24
7:45:35,35005,0.1,35.005,102.84245107841737,41342864668,2024-12-12 07:45:35.329952,12/12/24
7:46:10,34815,0.1,34.815,103.40370529943989,41342899483,2024-12-12 07:46:10.144952,12/12/24
7:46:45,35288,0.1,35.288,102.01768306506462,41342934771,2024-12-12 07:46:45.432952,12/12/24
7:47:20,35262,0.1,35.262,102.09290454313425,41342970033,2024-12-12 07:47:20.694952,12/12/24
7:47:55,34959,0.1,34.959,102.97777396378615,41343004992,2024-12-12 07:47:55.653952,12/12/24
7:48:30,34893,0.1,34.893,103.17255610007737,41343039885,2024-12-12 07:48:30.546952,12/12/24
7:49:5,35202,0.1,35.202,102.26691665246292,41343075087,2024-12-12 07:49:05.748952,12/12/24
7:49:41,35580,0.1,35.58,101.1804384485666,41343110667,2024-12-12 07:49:41.328952,12/12/24
7:50:17,35791,0.1,35.791,100.58394568466933,41343146458,2024-12-12 07:50:17.119952,12/12/24
7:50:54,37066,0.1,37.066,97.12404899368694,41343183524,2024-12-12 07:50:54.185952,12/12/24
7:51:31,36990,0.1,36.99,97.32360097323601,41343220514,2024-12-12 07:51:31.175952,12/12/24
7:51:49,18673,0.19,18.673,192.79173137685427,41343239187,2024-12-12 07:51:49.848952,12/12/24
7:52:10,20938,0.17,20.938,171.9361925685357,41343260125,2024-12-12 07:52:10.786952,12/12/24
7:52:31,21049,0.17,21.049,171.02950258919662,41343281174,2024-12-12 07:52:31.835952,12/12/24
7:52:53,21191,0.17,21.191,169.88344108347883,41343302365,2024-12-12 07:52:53.026952,12/12/24
7:53:14,21271,0.17,21.271,169.2445113064736,41343323636,2024-12-12 07:53:14.297952,12/12/24
7:53:35,21427,0.17,21.427,168.01232090353292,41343345063,2024-12-12 07:53:35.724952,12/12/24
7:53:57,21523,0.17,21.523,167.26292803047903,41343366586,2024-12-12 07:53:57.247952,12/12/24
7:54:18,21608,0.17,21.608,166.60496112550908,41343388194,2024-12-12 07:54:18.855952,12/12/24
7:54:40,21705,0.17,21.705,165.860400829302,41343409899,2024-12-12 07:54:40.560952,12/12/24
7:55:2,21661,0.17,21.661,166.19731314343753,41343431560,2024-12-12 07:55:02.221952,12/12/24
7:55:24,21821,0.16,21.821,164.97869025250904,41343453381,2024-12-12 07:55:24.042952,12/12/24
7:55:45,21801,0.17,21.801,165.1300399064263,41343475182,2024-12-12 07:55:45.843952,12/12/24
7:56:7,21837,0.16,21.837,164.85781013875533,41343497019,2024-12-12 07:56:07.680952,12/12/24
7:56:29,21973,0.16,21.973,163.83743685432123,41343518992,2024-12-12 07:56:29.653952,12/12/24
7:56:51,22093,0.16,22.093,162.9475399447789,41343541085,2024-12-12 07:56:51.746952,12/12/24
7:57:13,22156,0.16,22.156,162.48420292471565,41343563241,2024-12-12 07:57:13.902952,12/12/24
7:57:35,22076,0.16,22.076,163.07302047472368,41343585317,2024-12-12 07:57:35.978952,12/12/24
7:57:58,22217,0.16,22.217,162.0380789485529,41343607534,2024-12-12 07:57:58.195952,12/12/24
7:58:20,22123,0.16,22.123,162.7265741535958,41343629657,2024-12-12 07:58:20.318952,12/12/24
7:58:42,22105,0.16,22.105,162.859081655734,41343651762,2024-12-12 07:58:42.423952,12/12/24
7:59:3,21504,0.17,21.504,167.41071428571428,41343673266,2024-12-12 07:59:03.927952,12/12/24
7:59:25,21932,0.16,21.932,164.14371694327923,41343695198,2024-12-12 07:59:25.859952,12/12/24
7:59:47,21989,0.16,21.989,163.7182227477375,41343717187,2024-12-12 07:59:47.848952,12/12/24
8:0:9,22072,0.16,22.072,163.10257339615802,41343739259,2024-12-12 08:00:09.920952,12/12/24
8:0:37,27339,0.13,27.339,131.68001755733567,41343766598,2024-12-12 08:00:37.259952,12/12/24
8:1:13,35993,0.1,35.993,100.01944822604395,41343802591,2024-12-12 08:01:13.252952,12/12/24
8:1:49,36058,0.1,36.058,99.83914803927007,41343838649,2024-12-12 08:01:49.310952,12/12/24
8:2:25,35962,0.1,35.962,100.10566709304265,41343874611,2024-12-12 08:02:25.272952,12/12/24
8:3:1,35956,0.1,35.956,100.12237178774058,41343910567,2024-12-12 08:03:01.228952,12/12/24
8:3:37,36006,0.1,36.006,99.98333611064822,41343946573,2024-12-12 08:03:37.234952,12/12/24
8:4:13,36062,0.1,36.062,99.82807387277467,41343982635,2024-12-12 08:04:13.296952,12/12/24
8:4:47,34545,0.1,34.545,104.21189752496744,41344017180,2024-12-12 08:04:47.841952,12/12/24
8:5:21,33241,0.11,33.241,108.29999097500075,41344050421,2024-12-12 08:05:21.082952,12/12/24
8:5:54,33426,0.11,33.426,107.70059235325795,41344083847,2024-12-12 08:05:54.508952,12/12/24
8:6:28,33756,0.11,33.756,106.6477070742979,41344117603,2024-12-12 08:06:28.264952,12/12/24
8:7:2,34253,0.1,34.253,105.10028318687414,41344151856,2024-12-12 08:07:02.517952,12/12/24
8:7:36,34292,0.1,34.292,104.98075352851977,41344186148,2024-12-12 08:07:36.809952,12/12/24
8:8:10,33443,0.11,33.443,107.6458451693927,41344219591,2024-12-12 08:08:10.252952,12/12/24
8:8:44,34096,0.1,34.096,105.58423275457531,41344253687,2024-12-12 08:08:44.348952,12/12/24
8:9:19,34657,0.1,34.657,103.87511902357389,41344288344,2024-12-12 08:09:19.005952,12/12/24
8:9:54,35302,0.1,35.302,101.97722508639737,41344323646,2024-12-12 08:09:54.307952,12/12/24
8:10:29,35361,0.1,35.361,101.80707559175363,41344359007,2024-12-12 08:10:29.668952,12/12/24
8:11:4,34814,0.1,34.814,103.40667547538347,41344393821,2024-12-12 08:11:04.482952,12/12/24
8:11:39,34994,0.1,34.994,102.87477853346287,41344428815,2024-12-12 08:11:39.476952,12/12/24
8:12:14,34694,0.1,34.694,103.76433965527181,41344463509,2024-12-12 08:12:14.170952,12/12/24
8:12:49,35255,0.1,35.255,102.11317543610835,41344498764,2024-12-12 08:12:49.425952,12/12/24
8:13:24,35395,0.1,35.395,101.70928097188869,41344534159,2024-12-12 08:13:24.820952,12/12/24
8:13:59,34989,0.1,34.989,102.88947955071593,41344569148,2024-12-12 08:13:59.809952,12/12/24
8:14:34,34670,0.1,34.67,103.83616959907701,41344603818,2024-12-12 08:14:34.479952,12/12/24
8:15:9,35261,0.1,35.261,102.09579989223221,41344639079,2024-12-12 08:15:09.740952,12/12/24
8:15:45,35394,0.1,35.394,101.712154602475,41344674473,2024-12-12 08:15:45.134952,12/12/24
8:16:20,35165,0.1,35.165,102.37452011943694,41344709638,2024-12-12 08:16:20.299952,12/12/24
8:16:55,35511,0.1,35.511,101.37703810087015,41344745149,2024-12-12 08:16:55.810952,12/12/24
8:17:32,36268,0.1,36.268,99.26105657880225,41344781417,2024-12-12 08:17:32.078952,12/12/24
8:18:8,36262,0.1,36.262,99.27748055816005,41344817679,2024-12-12 08:18:08.340952,12/12/24
8:18:45,37351,0.1,37.351,96.38296163422666,41344855030,2024-12-12 08:18:45.691952,12/12/24
8:19:23,37310,0.1,37.31,96.48887697668185,41344892340,2024-12-12 08:19:23.001952,12/12/24
8:20:0,37463,0.1,37.463,96.09481354936871,41344929803,2024-12-12 08:20:00.464952,12/12/24
8:20:37,37510,0.09,37.51,95.97440682484671,41344967313,2024-12-12 08:20:37.974952,12/12/24
8:21:15,37119,0.1,37.119,96.98537137315121,41345004432,2024-12-12 08:21:15.093952,12/12/24
8:21:52,37391,0.1,37.391,96.27985344066754,41345041823,2024-12-12 08:21:52.484952,12/12/24
8:22:29,37281,0.1,37.281,96.56393337088598,41345079104,2024-12-12 08:22:29.765952,12/12/24
8:23:7,37365,0.1,37.365,96.34684865515857,41345116469,2024-12-12 08:23:07.130952,12/12/24
8:23:44,37459,0.1,37.459,96.10507488187085,41345153928,2024-12-12 08:23:44.589952,12/12/24
8:24:21,37168,0.1,37.168,96.85751183814034,41345191096,2024-12-12 08:24:21.757952,12/12/24
8:24:59,37461,0.1,37.461,96.09994394169937,41345228557,2024-12-12 08:24:59.218952,12/12/24
8:25:36,37237,0.1,37.237,96.67803528748288,41345265794,2024-12-12 08:25:36.455952,12/12/24
8:26:13,37068,0.1,37.068,97.11880867594691,41345302862,2024-12-12 08:26:13.523952,12/12/24
8:26:50,37268,0.1,37.268,96.59761725877428,41345340130,2024-12-12 08:26:50.791952,12/12/24
8:27:28,37318,0.1,37.318,96.4681922932633,41345377448,2024-12-12 08:27:28.109952,12/12/24
8:28:5,37303,0.1,37.303,96.50698335254538,41345414751,2024-12-12 08:28:05.412952,12/12/24
8:28:42,37258,0.1,37.258,96.62354393687262,41345452009,2024-12-12 08:28:42.670952,12/12/24
8:29:18,35466,0.1,35.466,101.50566739976315,41345487475,2024-12-12 08:29:18.136952,12/12/24
8:29:53,35103,0.1,35.103,102.55533715067088,41345522578,2024-12-12 08:29:53.239952,12/12/24
8:30:29,35988,0.1,35.988,100.03334444814938,41345558566,2024-12-12 08:30:29.227952,12/12/24
8:31:5,35967,0.1,35.967,100.09175077154057,41345594533,2024-12-12 08:31:05.194952,12/12/24
8:31:41,36076,0.1,36.076,99.78933362900543,41345630609,2024-12-12 08:31:41.270952,12/12/24
8:32:17,36088,0.1,36.088,99.75615162935047,41345666697,2024-12-12 08:32:17.358952,12/12/24
8:32:53,36099,0.1,36.099,99.72575417601595,41345702796,2024-12-12 08:32:53.457952,12/12/24
8:33:29,36069,0.1,36.069,99.8086999916826,41345738865,2024-12-12 08:33:29.526952,12/12/24
8:34:5,36155,0.1,36.155,99.57129027796985,41345775020,2024-12-12 08:34:05.681952,12/12/24
8:34:41,36126,0.1,36.126,99.65122072745392,41345811146,2024-12-12 08:34:41.807952,12/12/24
8:35:17,35945,0.1,35.945,100.1530115454166,41345847091,2024-12-12 08:35:17.752952,12/12/24
8:35:53,36176,0.1,36.176,99.51348960636886,41345883267,2024-12-12 08:35:53.928952,12/12/24
8:36:29,35798,0.1,35.798,100.56427733392927,41345919065,2024-12-12 08:36:29.726952,12/12/24
8:37:5,36036,0.1,36.036,99.9000999000999,41345955101,2024-12-12 08:37:05.762952,12/12/24
8:37:42,36303,0.1,36.303,99.16535823485663,41345991404,2024-12-12 08:37:42.065952,12/12/24
8:38:18,36155,0.1,36.155,99.57129027796985,41346027559,2024-12-12 08:38:18.220952,12/12/24
8:38:54,36119,0.1,36.119,99.6705335142169,41346063678,2024-12-12 08:38:54.339952,12/12/24
8:39:31,37201,0.1,37.201,96.77159216150103,41346100879,2024-12-12 08:39:31.540952,12/12/24
8:40:8,37084,0.1,37.084,97.07690648258009,41346137963,2024-12-12 08:40:08.624952,12/12/24
8:40:46,37404,0.1,37.404,96.24639076034649,41346175367,2024-12-12 08:40:46.028952,12/12/24
8:41:23,37117,0.1,37.117,96.99059730042838,41346212484,2024-12-12 08:41:23.145952,12/12/24
8:42:0,36998,0.1,36.998,97.3025568949673,41346249482,2024-12-12 08:42:00.143952,12/12/24
8:42:36,36394,0.1,36.394,98.91740396768698,41346285876,2024-12-12 08:42:36.537952,12/12/24
8:43:12,36195,0.1,36.195,99.46125155408205,41346322071,2024-12-12 08:43:12.732952,12/12/24
